a : 285.0000, 0 -> 1
b : -747.0000, 0 -> 0
c : -931.0000, 0 -> 1
d : -769.0000, 0 -> 1
a : 323.0000, 1 -> 2
b : 245.0000, 1 -> 0
c : 262.0000, 1 -> 0
d : 210.0000, 1 -> 0
a : -161.0000, 2 -> 3
b : 713.0000, 2 -> 0
c : 656.0000, 2 -> 1
d : 41.0000, 2 -> 3
a : 478.0000, 3 -> 0
b : -262.0000, 3 -> 1
c : -6.0000, 3 -> 1
d : 745.0000, 3 -> 0
c : 107.0000, 0 -> 2
c : 68.0000, 0 -> 0
a : -96.0000, 1 -> 0
b : 76.0000, 1 -> 0
b : -728.0000, 2 -> 2
a : 661.0000, 2 -> 1
d : -495.0000, 3 -> 1
c : -625.0000, 3 -> 1
