a : 110.0000, 0 -> 4
b : -286.0000, 0 -> 6
c : -601.0000, 0 -> 4
d : 794.0000, 0 -> 6
a : 145.0000, 1 -> 3
b : -783.0000, 1 -> 5
c : 488.0000, 1 -> 5
d : -192.0000, 1 -> 0
a : -628.0000, 2 -> 6
b : -453.0000, 2 -> 3
c : 316.0000, 2 -> 5
d : -475.0000, 2 -> 0
a : 410.0000, 3 -> 4
b : 935.0000, 3 -> 0
c : -215.0000, 3 -> 4
d : 229.0000, 3 -> 5
a : -859.0000, 4 -> 0
b : -433.0000, 4 -> 2
c : 136.0000, 4 -> 4
d : -978.0000, 4 -> 4
a : 724.0000, 5 -> 3
b : -435.0000, 5 -> 6
c : -381.0000, 5 -> 4
d : 601.0000, 5 -> 4
a : 804.0000, 6 -> 1
b : 995.0000, 6 -> 1
c : 932.0000, 6 -> 2
d : -228.0000, 6 -> 7
a : -420.0000, 7 -> 2
b : 451.0000, 7 -> 1
c : -333.0000, 7 -> 2
d : -787.0000, 7 -> 6
b : 949.0000, 0 -> 4
c : 8.0000, 0 -> 7
a : 275.0000, 1 -> 1
a : -212.0000, 1 -> 0
b : -954.0000, 2 -> 1
c : -918.0000, 2 -> 3
a : 428.0000, 3 -> 2
d : -732.0000, 3 -> 7
b : 475.0000, 4 -> 1
c : 311.0000, 4 -> 0
d : 145.0000, 5 -> 2
a : 908.0000, 5 -> 0
c : -128.0000, 6 -> 4
b : 273.0000, 6 -> 0
d : -57.0000, 7 -> 2
d : 69.0000, 7 -> 0
