a : 788.0000, 0 -> 3
b : -867.0000, 0 -> 0
a : 106.0000, 1 -> 1
b : 269.0000, 1 -> 5
a : -741.0000, 2 -> 1
b : -604.0000, 2 -> 3
a : -858.0000, 3 -> 4
b : -548.0000, 3 -> 1
a : 620.0000, 4 -> 0
b : 156.0000, 4 -> 2
a : 59.0000, 5 -> 0
b : 189.0000, 5 -> 0
a : 112.0000, 6 -> 4
b : -791.0000, 6 -> 0
a : 108.0000, 7 -> 1
b : -504.0000, 7 -> 4
a : -98.0000, 0 -> 5
a : -182.0000, 1 -> 1
b : 989.0000, 2 -> 5
b : -76.0000, 3 -> 0
a : -387.0000, 4 -> 0
b : -20.0000, 5 -> 7
b : 354.0000, 6 -> 4
b : 264.0000, 7 -> 1
a : -538.0000, 1 -> 6
