a : -53.0000, 0 -> 5
b : 698.0000, 0 -> 7
c : -168.0000, 0 -> 0
d : -243.0000, 0 -> 4
a : -169.0000, 1 -> 5
b : 517.0000, 1 -> 3
c : 292.0000, 1 -> 7
d : -2.0000, 1 -> 0
a : -332.0000, 2 -> 4
b : 194.0000, 2 -> 4
c : -464.0000, 2 -> 1
d : 516.0000, 2 -> 1
a : -182.0000, 3 -> 5
b : 364.0000, 3 -> 6
c : -413.0000, 3 -> 0
d : -725.0000, 3 -> 4
a : -135.0000, 4 -> 6
b : 877.0000, 4 -> 6
c : 159.0000, 4 -> 2
d : 771.0000, 4 -> 3
a : 15.0000, 5 -> 3
b : -419.0000, 5 -> 4
c : 210.0000, 5 -> 6
d : 914.0000, 5 -> 2
a : 177.0000, 6 -> 5
b : -471.0000, 6 -> 3
c : -833.0000, 6 -> 4
d : -33.0000, 6 -> 2
a : 637.0000, 7 -> 5
b : -533.0000, 7 -> 5
c : -811.0000, 7 -> 7
d : -196.0000, 7 -> 2
c : -73.0000, 0 -> 3
c : -883.0000, 0 -> 4
d : 271.0000, 1 -> 3
c : -850.0000, 1 -> 6
a : -246.0000, 2 -> 3
a : -75.0000, 2 -> 3
c : 979.0000, 3 -> 1
b : 162.0000, 3 -> 4
a : -549.0000, 4 -> 0
b : 392.0000, 4 -> 6
b : 2.0000, 5 -> 2
d : 740.0000, 5 -> 5
a : -712.0000, 6 -> 1
a : 767.0000, 6 -> 4
d : -250.0000, 7 -> 7
c : -812.0000, 7 -> 2
