a : -14.0000, 0 -> 1
b : 365.0000, 0 -> 3
c : -736.0000, 0 -> 3
d : 416.0000, 0 -> 3
a : -83.0000, 1 -> 1
b : 641.0000, 1 -> 1
c : -799.0000, 1 -> 0
d : -866.0000, 1 -> 1
a : -596.0000, 2 -> 3
b : -928.0000, 2 -> 3
c : 127.0000, 2 -> 0
d : -136.0000, 2 -> 3
a : -311.0000, 3 -> 3
b : 202.0000, 3 -> 3
c : -24.0000, 3 -> 1
d : -128.0000, 3 -> 2
c : 90.0000, 0 -> 2
a : -102.0000, 0 -> 1
d : 740.0000, 1 -> 2
a : 826.0000, 1 -> 2
d : 79.0000, 2 -> 1
c : 945.0000, 2 -> 0
c : -196.0000, 3 -> 3
d : 825.0000, 3 -> 0
