a : -438.0000, 0 -> 2
b : -140.0000, 0 -> 5
c : 698.0000, 0 -> 0
d : -446.0000, 0 -> 3
a : -275.0000, 1 -> 1
b : 15.0000, 1 -> 0
c : -938.0000, 1 -> 0
d : 991.0000, 1 -> 0
a : -997.0000, 2 -> 0
b : 638.0000, 2 -> 6
c : -495.0000, 2 -> 4
d : -267.0000, 2 -> 2
a : 374.0000, 3 -> 4
b : -234.0000, 3 -> 5
c : -101.0000, 3 -> 4
d : -407.0000, 3 -> 2
a : 940.0000, 4 -> 6
b : -834.0000, 4 -> 5
c : -607.0000, 4 -> 7
d : 229.0000, 4 -> 3
a : 850.0000, 5 -> 2
b : -274.0000, 5 -> 3
c : 814.0000, 5 -> 1
d : 360.0000, 5 -> 7
a : -970.0000, 6 -> 1
b : 151.0000, 6 -> 5
c : 369.0000, 6 -> 3
d : -600.0000, 6 -> 4
a : 777.0000, 7 -> 3
b : 495.0000, 7 -> 5
c : -747.0000, 7 -> 2
d : 758.0000, 7 -> 1
b : 768.0000, 0 -> 5
a : 525.0000, 0 -> 1
b : 167.0000, 1 -> 2
a : -73.0000, 1 -> 0
d : 182.0000, 2 -> 2
b : 806.0000, 2 -> 4
b : 218.0000, 3 -> 3
d : 338.0000, 3 -> 3
c : -524.0000, 4 -> 1
d : -141.0000, 4 -> 7
c : 526.0000, 5 -> 7
d : -727.0000, 5 -> 2
a : -85.0000, 6 -> 4
d : 782.0000, 6 -> 3
d : 201.0000, 7 -> 4
a : 530.0000, 7 -> 6
