a : -768.0000, 0 -> 0
b : -96.0000, 0 -> 0
c : 505.0000, 0 -> 0
d : 761.0000, 0 -> 3
a : -507.0000, 1 -> 0
b : -910.0000, 1 -> 0
c : 905.0000, 1 -> 3
d : -887.0000, 1 -> 0
a : 402.0000, 2 -> 3
b : 220.0000, 2 -> 0
c : 778.0000, 2 -> 1
d : 408.0000, 2 -> 0
a : -854.0000, 3 -> 3
b : -934.0000, 3 -> 1
c : 358.0000, 3 -> 2
d : -229.0000, 3 -> 2
b : 355.0000, 0 -> 1
a : 857.0000, 0 -> 1
a : 409.0000, 1 -> 3
a : -55.0000, 1 -> 2
b : -608.0000, 2 -> 1
b : 805.0000, 2 -> 2
a : -141.0000, 3 -> 0
d : -566.0000, 3 -> 2
