a : 819.0000, 0 -> 3
b : -951.0000, 0 -> 0
c : 99.0000, 0 -> 1
d : -853.0000, 0 -> 1
a : 92.0000, 1 -> 1
b : -453.0000, 1 -> 0
c : 632.0000, 1 -> 2
d : -571.0000, 1 -> 3
a : -111.0000, 2 -> 1
b : -15.0000, 2 -> 2
c : -461.0000, 2 -> 3
d : 992.0000, 2 -> 2
a : -385.0000, 3 -> 3
b : 129.0000, 3 -> 0
c : -971.0000, 3 -> 0
d : -346.0000, 3 -> 3
c : -350.0000, 0 -> 3
c : 294.0000, 0 -> 2
d : 78.0000, 1 -> 3
c : -829.0000, 1 -> 3
d : 437.0000, 2 -> 3
c : 428.0000, 2 -> 1
d : -539.0000, 3 -> 1
b : -369.0000, 3 -> 3
