a : -944.0000, 0 -> 0
b : -869.0000, 0 -> 1
a : 329.0000, 1 -> 3
b : -493.0000, 1 -> 1
a : 160.0000, 2 -> 7
b : 826.0000, 2 -> 3
a : -903.0000, 3 -> 4
b : 885.0000, 3 -> 7
a : -803.0000, 4 -> 3
b : 451.0000, 4 -> 3
a : 40.0000, 5 -> 3
b : 288.0000, 5 -> 5
a : -509.0000, 6 -> 4
b : 165.0000, 6 -> 4
a : -102.0000, 7 -> 0
b : -968.0000, 7 -> 2
b : -591.0000, 0 -> 1
b : 896.0000, 1 -> 1
a : 968.0000, 2 -> 6
a : 172.0000, 3 -> 5
a : -502.0000, 4 -> 5
b : -993.0000, 5 -> 3
b : 985.0000, 6 -> 4
b : 489.0000, 7 -> 6
