a : -683.0000, 0 -> 2
b : -334.0000, 0 -> 1
c : 395.0000, 0 -> 3
d : -611.0000, 0 -> 1
a : -773.0000, 1 -> 3
b : 169.0000, 1 -> 1
c : 124.0000, 1 -> 0
d : 661.0000, 1 -> 3
a : 378.0000, 2 -> 3
b : -162.0000, 2 -> 2
c : -786.0000, 2 -> 1
d : 882.0000, 2 -> 1
a : 749.0000, 3 -> 1
b : -968.0000, 3 -> 3
c : 891.0000, 3 -> 0
d : 351.0000, 3 -> 1
a : -885.0000, 0 -> 3
d : 150.0000, 0 -> 1
b : 509.0000, 1 -> 2
c : 166.0000, 1 -> 2
d : -719.0000, 2 -> 1
b : 713.0000, 2 -> 1
c : 141.0000, 3 -> 3
b : 326.0000, 3 -> 3
