a : -768.0000, 0 -> 1
b : 792.0000, 0 -> 3
c : -494.0000, 0 -> 1
d : -271.0000, 0 -> 1
a : -37.0000, 1 -> 3
b : -296.0000, 1 -> 1
c : 184.0000, 1 -> 3
d : -885.0000, 1 -> 2
a : 99.0000, 2 -> 3
b : -891.0000, 2 -> 1
c : -878.0000, 2 -> 2
d : -399.0000, 2 -> 0
a : 223.0000, 3 -> 2
b : -410.0000, 3 -> 0
c : -45.0000, 3 -> 3
d : -593.0000, 3 -> 0
d : 197.0000, 0 -> 2
c : -347.0000, 0 -> 3
c : -616.0000, 1 -> 2
a : -2.0000, 1 -> 2
a : -751.0000, 2 -> 2
a : -376.0000, 2 -> 2
a : 23.0000, 3 -> 0
b : 892.0000, 3 -> 3
