a : 124.0000, 0 -> 0
b : 848.0000, 0 -> 3
c : 318.0000, 0 -> 3
d : 300.0000, 0 -> 3
a : -556.0000, 1 -> 1
b : 462.0000, 1 -> 0
c : 756.0000, 1 -> 0
d : -618.0000, 1 -> 1
a : 127.0000, 2 -> 2
b : 70.0000, 2 -> 2
c : 819.0000, 2 -> 3
d : -150.0000, 2 -> 2
a : 853.0000, 3 -> 3
b : 153.0000, 3 -> 2
c : 336.0000, 3 -> 2
d : -524.0000, 3 -> 0
d : 737.0000, 0 -> 1
d : -152.0000, 0 -> 0
d : 390.0000, 1 -> 1
b : 364.0000, 1 -> 2
a : 41.0000, 2 -> 0
b : 93.0000, 2 -> 0
d : 599.0000, 3 -> 3
d : -503.0000, 3 -> 2
