a : 125.0000, 0 -> 3
b : -743.0000, 0 -> 0
c : -797.0000, 0 -> 0
d : -145.0000, 0 -> 0
a : -525.0000, 1 -> 3
b : -847.0000, 1 -> 0
c : -143.0000, 1 -> 2
d : -516.0000, 1 -> 2
a : 407.0000, 2 -> 3
b : -409.0000, 2 -> 1
c : -643.0000, 2 -> 0
d : 826.0000, 2 -> 2
a : 592.0000, 3 -> 0
b : -935.0000, 3 -> 2
c : -625.0000, 3 -> 2
d : 662.0000, 3 -> 1
b : 456.0000, 0 -> 1
b : -763.0000, 0 -> 2
b : -701.0000, 1 -> 3
c : -629.0000, 1 -> 1
b : 359.0000, 2 -> 3
c : -349.0000, 2 -> 2
a : 800.0000, 3 -> 1
c : 828.0000, 3 -> 3
