a : -532.0000, 0 -> 7
b : -394.0000, 0 -> 4
c : 469.0000, 0 -> 4
d : -636.0000, 0 -> 5
a : 410.0000, 1 -> 4
b : 165.0000, 1 -> 7
c : -785.0000, 1 -> 7
d : 79.0000, 1 -> 4
a : 509.0000, 2 -> 1
b : 639.0000, 2 -> 4
c : 795.0000, 2 -> 2
d : 445.0000, 2 -> 2
a : 704.0000, 3 -> 5
b : -449.0000, 3 -> 6
c : 955.0000, 3 -> 6
d : 64.0000, 3 -> 7
a : -767.0000, 4 -> 4
b : -935.0000, 4 -> 1
c : -673.0000, 4 -> 3
d : 706.0000, 4 -> 2
a : -127.0000, 5 -> 7
b : -885.0000, 5 -> 3
c : 368.0000, 5 -> 3
d : -455.0000, 5 -> 4
a : 641.0000, 6 -> 3
b : 602.0000, 6 -> 7
c : 970.0000, 6 -> 0
d : -738.0000, 6 -> 3
a : -950.0000, 7 -> 5
b : 700.0000, 7 -> 2
c : -924.0000, 7 -> 0
d : -442.0000, 7 -> 3
d : -142.0000, 0 -> 4
d : 263.0000, 0 -> 7
c : 157.0000, 1 -> 3
a : -579.0000, 1 -> 6
a : -841.0000, 2 -> 1
b : 31.0000, 2 -> 1
d : -988.0000, 3 -> 1
d : -773.0000, 3 -> 2
a : 387.0000, 4 -> 2
a : -566.0000, 4 -> 0
d : -781.0000, 5 -> 3
a : -350.0000, 5 -> 7
d : -638.0000, 6 -> 6
b : 652.0000, 6 -> 1
c : -930.0000, 7 -> 5
a : -124.0000, 7 -> 0
