a : 702.0000, 0 -> 1
b : -842.0000, 0 -> 3
c : -196.0000, 0 -> 0
d : 908.0000, 0 -> 0
a : 549.0000, 1 -> 1
b : -197.0000, 1 -> 6
c : 889.0000, 1 -> 1
d : 668.0000, 1 -> 0
a : 397.0000, 2 -> 3
b : 90.0000, 2 -> 1
c : -130.0000, 2 -> 0
d : 801.0000, 2 -> 3
a : 600.0000, 3 -> 1
b : 300.0000, 3 -> 6
c : 148.0000, 3 -> 7
d : -328.0000, 3 -> 2
a : -932.0000, 4 -> 5
b : 967.0000, 4 -> 3
c : 695.0000, 4 -> 0
d : 143.0000, 4 -> 3
a : 531.0000, 5 -> 1
b : -128.0000, 5 -> 2
c : 734.0000, 5 -> 7
d : -813.0000, 5 -> 6
a : 216.0000, 6 -> 3
b : 333.0000, 6 -> 2
c : -583.0000, 6 -> 2
d : 45.0000, 6 -> 6
a : -431.0000, 7 -> 0
b : 779.0000, 7 -> 1
c : -64.0000, 7 -> 3
d : -526.0000, 7 -> 0
a : 89.0000, 0 -> 2
d : 932.0000, 0 -> 6
c : -892.0000, 1 -> 5
d : 338.0000, 1 -> 5
a : -607.0000, 2 -> 7
d : 860.0000, 2 -> 1
a : 326.0000, 3 -> 1
a : -281.0000, 3 -> 5
b : -897.0000, 4 -> 3
c : 205.0000, 4 -> 3
a : 189.0000, 5 -> 7
d : -236.0000, 5 -> 5
a : -105.0000, 6 -> 3
d : -814.0000, 6 -> 0
c : 453.0000, 7 -> 6
a : -554.0000, 7 -> 2
a : -127.0000, 7 -> 4
