a : 106.0000, 0 -> 3
b : -806.0000, 0 -> 1
a : -389.0000, 1 -> 4
b : -152.0000, 1 -> 2
a : 688.0000, 2 -> 2
b : -414.0000, 2 -> 2
a : -466.0000, 3 -> 6
b : 977.0000, 3 -> 3
a : -626.0000, 4 -> 2
b : -827.0000, 4 -> 6
a : 791.0000, 5 -> 2
b : -94.0000, 5 -> 4
a : -963.0000, 6 -> 3
b : -976.0000, 6 -> 2
a : 104.0000, 7 -> 4
b : 83.0000, 7 -> 7
b : 87.0000, 0 -> 6
b : 125.0000, 1 -> 4
b : 799.0000, 2 -> 7
a : 305.0000, 3 -> 5
a : -340.0000, 4 -> 1
a : 252.0000, 5 -> 3
a : -988.0000, 6 -> 5
b : 664.0000, 7 -> 5
