a : -583.0000, 0 -> 1
b : 137.0000, 0 -> 1
c : -826.0000, 0 -> 1
d : 531.0000, 0 -> 0
a : 332.0000, 1 -> 0
b : 305.0000, 1 -> 1
c : -458.0000, 1 -> 0
d : 983.0000, 1 -> 1
a : -1.0000, 2 -> 1
b : 22.0000, 2 -> 2
c : 309.0000, 2 -> 2
d : 891.0000, 2 -> 3
a : 612.0000, 3 -> 0
b : 248.0000, 3 -> 3
c : 971.0000, 3 -> 3
d : 612.0000, 3 -> 1
b : 470.0000, 0 -> 0
c : 855.0000, 0 -> 2
b : -381.0000, 1 -> 1
a : 962.0000, 1 -> 1
a : -212.0000, 2 -> 0
c : -362.0000, 2 -> 1
c : -706.0000, 3 -> 2
b : 805.0000, 3 -> 1
