a : -339.0000, 0 -> 7
b : -867.0000, 0 -> 7
a : 407.0000, 1 -> 0
b : -496.0000, 1 -> 3
a : -880.0000, 2 -> 5
b : 263.0000, 2 -> 4
a : 560.0000, 3 -> 7
b : 313.0000, 3 -> 6
a : 83.0000, 4 -> 3
b : -395.0000, 4 -> 0
a : -978.0000, 5 -> 2
b : -231.0000, 5 -> 6
a : -476.0000, 6 -> 1
b : -653.0000, 6 -> 3
a : 774.0000, 7 -> 7
b : -185.0000, 7 -> 5
b : 241.0000, 0 -> 4
b : 751.0000, 1 -> 7
a : -388.0000, 2 -> 7
b : 582.0000, 3 -> 5
b : -936.0000, 4 -> 2
b : -499.0000, 5 -> 0
b : -930.0000, 6 -> 0
b : -54.0000, 7 -> 7
