a : -352.0000, 0 -> 4
b : -339.0000, 0 -> 1
c : -792.0000, 0 -> 0
d : 648.0000, 0 -> 7
a : 914.0000, 1 -> 0
b : -430.0000, 1 -> 1
c : 748.0000, 1 -> 6
d : 307.0000, 1 -> 2
a : -466.0000, 2 -> 7
b : -291.0000, 2 -> 6
c : -61.0000, 2 -> 6
d : 82.0000, 2 -> 0
a : -359.0000, 3 -> 7
b : 381.0000, 3 -> 5
c : -958.0000, 3 -> 2
d : 285.0000, 3 -> 5
a : -223.0000, 4 -> 6
b : -977.0000, 4 -> 1
c : -484.0000, 4 -> 3
d : -851.0000, 4 -> 4
a : -831.0000, 5 -> 7
b : 83.0000, 5 -> 1
c : -777.0000, 5 -> 6
d : 929.0000, 5 -> 5
a : -749.0000, 6 -> 7
b : 695.0000, 6 -> 3
c : 109.0000, 6 -> 1
d : 506.0000, 6 -> 3
a : -377.0000, 7 -> 4
b : 605.0000, 7 -> 5
c : -645.0000, 7 -> 1
d : 189.0000, 7 -> 4
c : -381.0000, 0 -> 0
b : -364.0000, 0 -> 6
c : 575.0000, 1 -> 5
b : 895.0000, 1 -> 0
b : 599.0000, 2 -> 1
d : 94.0000, 2 -> 2
c : -50.0000, 3 -> 5
a : 533.0000, 3 -> 1
c : 274.0000, 4 -> 4
b : -858.0000, 4 -> 7
c : -263.0000, 5 -> 5
b : 168.0000, 5 -> 5
b : -712.0000, 6 -> 4
d : -129.0000, 6 -> 6
b : 869.0000, 7 -> 6
d : -773.0000, 7 -> 4
