a : 201.0000, 0 -> 3
b : 164.0000, 0 -> 2
c : 964.0000, 0 -> 3
d : -961.0000, 0 -> 3
a : -484.0000, 1 -> 0
b : -449.0000, 1 -> 2
c : 837.0000, 1 -> 1
d : -497.0000, 1 -> 1
a : 457.0000, 2 -> 2
b : 910.0000, 2 -> 0
c : 571.0000, 2 -> 3
d : 562.0000, 2 -> 2
a : -247.0000, 3 -> 2
b : -381.0000, 3 -> 0
c : -848.0000, 3 -> 3
d : -318.0000, 3 -> 3
d : 60.0000, 0 -> 0
d : 910.0000, 0 -> 1
c : 714.0000, 1 -> 1
d : -384.0000, 1 -> 1
c : 384.0000, 2 -> 3
b : 860.0000, 2 -> 3
c : 869.0000, 3 -> 2
b : 171.0000, 3 -> 1
