a : -784.0000, 0 -> 0
b : -585.0000, 0 -> 4
c : 422.0000, 0 -> 3
d : -300.0000, 0 -> 4
a : -382.0000, 1 -> 1
b : -714.0000, 1 -> 7
c : 349.0000, 1 -> 6
d : -593.0000, 1 -> 7
a : -182.0000, 2 -> 5
b : 556.0000, 2 -> 0
c : -694.0000, 2 -> 0
d : -675.0000, 2 -> 4
a : -426.0000, 3 -> 3
b : 598.0000, 3 -> 3
c : 779.0000, 3 -> 1
d : 135.0000, 3 -> 1
a : 963.0000, 4 -> 6
b : 794.0000, 4 -> 2
c : 347.0000, 4 -> 5
d : -148.0000, 4 -> 7
a : 407.0000, 5 -> 2
b : -515.0000, 5 -> 4
c : 522.0000, 5 -> 7
d : 314.0000, 5 -> 0
a : -250.0000, 6 -> 1
b : 508.0000, 6 -> 5
c : 553.0000, 6 -> 2
d : 744.0000, 6 -> 2
a : -303.0000, 7 -> 3
b : -832.0000, 7 -> 6
c : 296.0000, 7 -> 0
d : 583.0000, 7 -> 5
d : -53.0000, 0 -> 1
c : 161.0000, 0 -> 2
c : -58.0000, 1 -> 7
a : 322.0000, 1 -> 0
d : -425.0000, 2 -> 7
d : -421.0000, 2 -> 6
c : 982.0000, 3 -> 2
d : 633.0000, 3 -> 7
c : -337.0000, 4 -> 0
b : -508.0000, 4 -> 0
c : 173.0000, 5 -> 3
d : 792.0000, 5 -> 0
c : -17.0000, 6 -> 5
a : 344.0000, 6 -> 7
c : -986.0000, 7 -> 4
c : -802.0000, 7 -> 6
