a : 659.0000, 0 -> 5
b : -519.0000, 0 -> 4
c : 911.0000, 0 -> 7
d : -730.0000, 0 -> 3
a : 979.0000, 1 -> 6
b : 85.0000, 1 -> 1
c : -259.0000, 1 -> 7
d : 213.0000, 1 -> 2
a : -71.0000, 2 -> 6
b : 377.0000, 2 -> 3
c : 353.0000, 2 -> 0
d : 403.0000, 2 -> 2
a : 910.0000, 3 -> 6
b : 936.0000, 3 -> 5
c : 598.0000, 3 -> 2
d : 882.0000, 3 -> 5
a : -667.0000, 4 -> 7
b : -952.0000, 4 -> 1
c : 101.0000, 4 -> 5
d : -115.0000, 4 -> 0
a : -317.0000, 5 -> 3
b : -170.0000, 5 -> 6
c : 939.0000, 5 -> 4
d : 568.0000, 5 -> 1
a : -37.0000, 6 -> 4
b : -612.0000, 6 -> 7
c : 133.0000, 6 -> 7
d : -517.0000, 6 -> 1
a : -393.0000, 7 -> 1
b : -911.0000, 7 -> 6
c : -919.0000, 7 -> 3
d : -562.0000, 7 -> 4
a : 98.0000, 0 -> 7
d : 267.0000, 0 -> 4
d : 936.0000, 1 -> 7
c : -205.0000, 1 -> 3
b : -439.0000, 2 -> 6
b : -78.0000, 2 -> 7
a : 62.0000, 3 -> 7
b : -693.0000, 3 -> 5
d : 459.0000, 4 -> 6
b : 168.0000, 4 -> 7
b : -128.0000, 5 -> 7
c : 846.0000, 5 -> 3
c : -707.0000, 6 -> 3
c : 517.0000, 6 -> 1
a : 113.0000, 7 -> 6
a : 391.0000, 7 -> 7
