a : 919.0000, 0 -> 3
b : 755.0000, 0 -> 5
a : -177.0000, 1 -> 7
b : 649.0000, 1 -> 4
a : -111.0000, 2 -> 6
b : -489.0000, 2 -> 4
a : -714.0000, 3 -> 5
b : 830.0000, 3 -> 5
a : 67.0000, 4 -> 0
b : 580.0000, 4 -> 3
a : -771.0000, 5 -> 5
b : 904.0000, 5 -> 4
a : 557.0000, 6 -> 3
b : -1000.0000, 6 -> 6
a : -257.0000, 7 -> 6
b : -467.0000, 7 -> 2
a : 662.0000, 0 -> 0
b : -553.0000, 1 -> 2
b : 894.0000, 2 -> 2
b : -875.0000, 3 -> 3
a : 907.0000, 4 -> 7
a : 577.0000, 5 -> 1
a : 894.0000, 6 -> 3
a : -18.0000, 7 -> 3
