a : -520.0000, 0 -> 5
b : 541.0000, 0 -> 7
a : 71.0000, 1 -> 5
b : 767.0000, 1 -> 7
a : 607.0000, 2 -> 6
b : 925.0000, 2 -> 1
a : 476.0000, 3 -> 7
b : 148.0000, 3 -> 4
a : -218.0000, 4 -> 4
b : 91.0000, 4 -> 6
a : 278.0000, 5 -> 0
b : -535.0000, 5 -> 4
a : -678.0000, 6 -> 0
b : -579.0000, 6 -> 7
a : -789.0000, 7 -> 2
b : 825.0000, 7 -> 2
a : -905.0000, 0 -> 4
a : -419.0000, 1 -> 4
a : 629.0000, 2 -> 6
a : -429.0000, 3 -> 2
a : -501.0000, 4 -> 0
a : 283.0000, 5 -> 3
a : -997.0000, 6 -> 6
a : -249.0000, 7 -> 6
