a : -143.0000, 0 -> 3
b : -826.0000, 0 -> 1
a : 798.0000, 1 -> 4
b : 818.0000, 1 -> 1
a : 416.0000, 2 -> 0
b : -23.0000, 2 -> 1
a : -820.0000, 3 -> 2
b : 504.0000, 3 -> 5
a : -348.0000, 4 -> 3
b : -371.0000, 4 -> 2
a : 968.0000, 5 -> 4
b : 45.0000, 5 -> 4
a : -906.0000, 6 -> 0
b : -586.0000, 6 -> 0
a : 612.0000, 7 -> 3
b : -286.0000, 7 -> 1
b : -171.0000, 0 -> 1
b : -362.0000, 1 -> 2
b : -7.0000, 2 -> 6
b : 274.0000, 3 -> 0
a : 294.0000, 4 -> 1
a : -332.0000, 5 -> 7
b : 486.0000, 6 -> 5
b : 75.0000, 7 -> 6
