a : 1000.0000, 0 -> 4
b : -192.0000, 0 -> 6
c : 23.0000, 0 -> 5
d : 947.0000, 0 -> 3
a : 266.0000, 1 -> 5
b : 903.0000, 1 -> 7
c : -902.0000, 1 -> 1
d : 147.0000, 1 -> 6
a : -481.0000, 2 -> 0
b : 99.0000, 2 -> 2
c : 68.0000, 2 -> 6
d : 77.0000, 2 -> 0
a : 226.0000, 3 -> 5
b : -762.0000, 3 -> 4
c : 569.0000, 3 -> 5
d : -691.0000, 3 -> 1
a : 938.0000, 4 -> 6
b : 343.0000, 4 -> 6
c : 659.0000, 4 -> 1
d : -981.0000, 4 -> 6
a : -752.0000, 5 -> 6
b : -482.0000, 5 -> 4
c : -842.0000, 5 -> 7
d : 453.0000, 5 -> 1
a : 447.0000, 6 -> 6
b : 394.0000, 6 -> 3
c : 511.0000, 6 -> 3
d : 831.0000, 6 -> 5
a : 701.0000, 7 -> 6
b : 652.0000, 7 -> 1
c : 144.0000, 7 -> 4
d : 480.0000, 7 -> 1
b : 978.0000, 0 -> 7
d : -473.0000, 0 -> 5
a : 529.0000, 1 -> 6
a : 776.0000, 1 -> 1
b : -575.0000, 2 -> 5
d : -471.0000, 2 -> 4
d : -674.0000, 3 -> 4
d : 509.0000, 3 -> 4
a : 173.0000, 4 -> 3
d : -439.0000, 4 -> 5
c : 553.0000, 5 -> 4
a : 743.0000, 5 -> 4
d : 713.0000, 6 -> 0
c : -799.0000, 6 -> 3
a : -742.0000, 7 -> 2
a : 879.0000, 7 -> 3
