a : -315.0000, 0 -> 1
b : 715.0000, 0 -> 7
a : 604.0000, 1 -> 1
b : -857.0000, 1 -> 7
a : 698.0000, 2 -> 7
b : -293.0000, 2 -> 0
a : 936.0000, 3 -> 4
b : 456.0000, 3 -> 2
a : 711.0000, 4 -> 0
b : -978.0000, 4 -> 6
a : -567.0000, 5 -> 1
b : -812.0000, 5 -> 1
a : -88.0000, 6 -> 6
b : -292.0000, 6 -> 2
a : 820.0000, 7 -> 6
b : 104.0000, 7 -> 4
a : -79.0000, 0 -> 0
a : 630.0000, 1 -> 1
b : 288.0000, 2 -> 2
a : -33.0000, 3 -> 1
b : 894.0000, 4 -> 4
a : -24.0000, 5 -> 3
b : -844.0000, 6 -> 5
a : -785.0000, 7 -> 1
