a : -104.0000, 0 -> 5
b : 298.0000, 0 -> 5
c : -548.0000, 0 -> 2
d : 650.0000, 0 -> 7
a : 491.0000, 1 -> 6
b : 656.0000, 1 -> 4
c : -58.0000, 1 -> 1
d : 616.0000, 1 -> 7
a : 247.0000, 2 -> 2
b : 588.0000, 2 -> 0
c : -109.0000, 2 -> 7
d : 456.0000, 2 -> 5
a : 891.0000, 3 -> 5
b : 304.0000, 3 -> 0
c : -179.0000, 3 -> 2
d : -808.0000, 3 -> 7
a : -908.0000, 4 -> 3
b : -83.0000, 4 -> 5
c : -634.0000, 4 -> 0
d : 624.0000, 4 -> 6
a : -254.0000, 5 -> 5
b : 231.0000, 5 -> 1
c : -757.0000, 5 -> 7
d : 512.0000, 5 -> 7
a : -971.0000, 6 -> 7
b : -62.0000, 6 -> 0
c : -437.0000, 6 -> 7
d : -15.0000, 6 -> 2
a : 576.0000, 7 -> 5
b : -157.0000, 7 -> 6
c : -228.0000, 7 -> 3
d : -593.0000, 7 -> 4
d : -775.0000, 0 -> 1
c : -14.0000, 0 -> 3
b : -802.0000, 1 -> 2
c : 531.0000, 1 -> 4
a : -284.0000, 2 -> 6
c : -875.0000, 2 -> 5
d : 77.0000, 3 -> 7
d : -850.0000, 3 -> 4
d : -533.0000, 4 -> 1
c : 931.0000, 4 -> 4
b : -701.0000, 5 -> 4
a : -524.0000, 5 -> 5
c : 77.0000, 6 -> 2
a : 703.0000, 6 -> 3
c : -116.0000, 7 -> 0
d : -192.0000, 7 -> 5
