a : -32.0000, 0 -> 0
b : -730.0000, 0 -> 1
a : -652.0000, 1 -> 0
b : 534.0000, 1 -> 5
a : -1000.0000, 2 -> 6
b : -355.0000, 2 -> 6
a : -979.0000, 3 -> 3
b : 783.0000, 3 -> 6
a : -660.0000, 4 -> 7
b : 428.0000, 4 -> 2
a : -473.0000, 5 -> 6
b : -944.0000, 5 -> 5
a : -850.0000, 6 -> 0
b : -332.0000, 6 -> 2
a : -441.0000, 7 -> 1
b : -529.0000, 7 -> 5
b : -317.0000, 0 -> 3
b : 941.0000, 1 -> 1
a : -394.0000, 2 -> 1
a : 383.0000, 3 -> 4
a : 397.0000, 4 -> 0
a : 819.0000, 5 -> 3
b : 505.0000, 6 -> 5
a : 525.0000, 7 -> 7
