a : 204.0000, 0 -> 0
b : 304.0000, 0 -> 0
c : -181.0000, 0 -> 0
d : 218.0000, 0 -> 3
a : -27.0000, 1 -> 2
b : -475.0000, 1 -> 1
c : -486.0000, 1 -> 2
d : 776.0000, 1 -> 2
a : -437.0000, 2 -> 2
b : 85.0000, 2 -> 2
c : 419.0000, 2 -> 0
d : -503.0000, 2 -> 1
a : -165.0000, 3 -> 2
b : -286.0000, 3 -> 0
c : -196.0000, 3 -> 1
d : -842.0000, 3 -> 0
a : 875.0000, 0 -> 1
c : -441.0000, 0 -> 2
d : -674.0000, 1 -> 2
c : -789.0000, 1 -> 1
b : -714.0000, 2 -> 3
b : 667.0000, 2 -> 0
a : -531.0000, 3 -> 3
a : 493.0000, 3 -> 2
