a : 354.0000, 0 -> 7
b : 302.0000, 0 -> 2
c : 877.0000, 0 -> 4
d : -535.0000, 0 -> 6
a : -113.0000, 1 -> 5
b : 819.0000, 1 -> 0
c : -570.0000, 1 -> 2
d : -421.0000, 1 -> 3
a : -310.0000, 2 -> 4
b : -410.0000, 2 -> 2
c : 529.0000, 2 -> 0
d : 886.0000, 2 -> 5
a : -284.0000, 3 -> 2
b : 216.0000, 3 -> 5
c : -725.0000, 3 -> 7
d : 746.0000, 3 -> 5
a : -236.0000, 4 -> 3
b : -810.0000, 4 -> 2
c : 843.0000, 4 -> 5
d : -783.0000, 4 -> 3
a : -326.0000, 5 -> 3
b : 761.0000, 5 -> 2
c : -991.0000, 5 -> 1
d : -675.0000, 5 -> 1
a : -862.0000, 6 -> 0
b : 33.0000, 6 -> 0
c : 397.0000, 6 -> 6
d : -630.0000, 6 -> 1
a : -337.0000, 7 -> 1
b : 478.0000, 7 -> 6
c : 497.0000, 7 -> 5
d : -952.0000, 7 -> 6
a : 457.0000, 0 -> 4
d : -319.0000, 0 -> 4
b : 128.0000, 1 -> 5
c : 931.0000, 1 -> 0
d : -292.0000, 2 -> 6
b : 425.0000, 2 -> 7
c : 838.0000, 3 -> 7
c : 95.0000, 3 -> 4
b : -978.0000, 4 -> 1
d : 105.0000, 4 -> 4
d : 825.0000, 5 -> 2
c : 216.0000, 5 -> 6
c : -897.0000, 6 -> 6
a : 696.0000, 6 -> 0
b : -703.0000, 7 -> 2
b : 514.0000, 7 -> 3
