a : -869.0000, 0 -> 7
b : -27.0000, 0 -> 3
a : 573.0000, 1 -> 4
b : 898.0000, 1 -> 7
a : 465.0000, 2 -> 1
b : -132.0000, 2 -> 2
a : -244.0000, 3 -> 2
b : -981.0000, 3 -> 2
a : -407.0000, 4 -> 0
b : 857.0000, 4 -> 1
a : -143.0000, 5 -> 1
b : 338.0000, 5 -> 5
a : -268.0000, 6 -> 4
b : -521.0000, 6 -> 7
a : -21.0000, 7 -> 6
b : -198.0000, 7 -> 5
a : -50.0000, 0 -> 2
a : -285.0000, 1 -> 1
b : 332.0000, 2 -> 7
a : -536.0000, 3 -> 1
b : 58.0000, 4 -> 5
b : 750.0000, 5 -> 5
b : -956.0000, 6 -> 6
a : 653.0000, 7 -> 5
