a : 99.0000, 0 -> 1
b : -719.0000, 0 -> 3
c : 174.0000, 0 -> 0
d : -198.0000, 0 -> 0
a : 265.0000, 1 -> 2
b : 333.0000, 1 -> 3
c : -190.0000, 1 -> 0
d : -323.0000, 1 -> 2
a : -859.0000, 2 -> 2
b : -560.0000, 2 -> 0
c : -232.0000, 2 -> 3
d : -266.0000, 2 -> 3
a : -425.0000, 3 -> 2
b : -787.0000, 3 -> 1
c : 232.0000, 3 -> 0
d : -983.0000, 3 -> 0
a : 0.0000, 0 -> 1
b : -563.0000, 0 -> 2
d : 454.0000, 1 -> 1
a : 520.0000, 1 -> 0
a : 800.0000, 2 -> 0
d : -809.0000, 2 -> 3
b : 150.0000, 3 -> 2
d : -167.0000, 3 -> 3
