a : 869.0000, 0 -> 6
b : -586.0000, 0 -> 1
c : -122.0000, 0 -> 4
d : 946.0000, 0 -> 6
a : 705.0000, 1 -> 4
b : 515.0000, 1 -> 2
c : 888.0000, 1 -> 0
d : -79.0000, 1 -> 5
a : 156.0000, 2 -> 0
b : 72.0000, 2 -> 5
c : 1.0000, 2 -> 3
d : 682.0000, 2 -> 3
a : 322.0000, 3 -> 6
b : -346.0000, 3 -> 4
c : 46.0000, 3 -> 5
d : 599.0000, 3 -> 5
a : 992.0000, 4 -> 7
b : -219.0000, 4 -> 5
c : 40.0000, 4 -> 6
d : 523.0000, 4 -> 5
a : 917.0000, 5 -> 6
b : 859.0000, 5 -> 2
c : 420.0000, 5 -> 6
d : 311.0000, 5 -> 2
a : 96.0000, 6 -> 2
b : 764.0000, 6 -> 4
c : 362.0000, 6 -> 2
d : 107.0000, 6 -> 4
a : 383.0000, 7 -> 3
b : 741.0000, 7 -> 2
c : -526.0000, 7 -> 6
d : 657.0000, 7 -> 1
b : 151.0000, 0 -> 4
a : -712.0000, 0 -> 6
d : 992.0000, 1 -> 2
b : 604.0000, 1 -> 4
d : -538.0000, 2 -> 5
d : 526.0000, 2 -> 0
d : 814.0000, 3 -> 6
a : 882.0000, 3 -> 3
a : 728.0000, 4 -> 3
c : 705.0000, 4 -> 5
b : 181.0000, 5 -> 1
d : 208.0000, 5 -> 3
d : -44.0000, 6 -> 2
c : -478.0000, 6 -> 1
c : -632.0000, 7 -> 6
d : 667.0000, 7 -> 1
