a : 988.0000, 0 -> 0
b : -336.0000, 0 -> 2
c : 152.0000, 0 -> 2
d : -24.0000, 0 -> 0
a : -603.0000, 1 -> 2
b : -784.0000, 1 -> 0
c : 774.0000, 1 -> 1
d : -302.0000, 1 -> 1
a : -41.0000, 2 -> 0
b : -337.0000, 2 -> 1
c : -851.0000, 2 -> 0
d : -617.0000, 2 -> 1
a : 127.0000, 3 -> 3
b : -693.0000, 3 -> 2
c : 547.0000, 3 -> 3
d : -866.0000, 3 -> 2
b : 81.0000, 0 -> 2
c : 210.0000, 0 -> 0
a : -345.0000, 1 -> 3
b : 409.0000, 1 -> 0
a : 756.0000, 2 -> 3
d : -287.0000, 2 -> 3
c : -688.0000, 3 -> 2
d : 338.0000, 3 -> 2
