a : 181.0000, 0 -> 5
b : 612.0000, 0 -> 0
a : -330.0000, 1 -> 1
b : 520.0000, 1 -> 2
a : -525.0000, 2 -> 7
b : 162.0000, 2 -> 0
a : 332.0000, 3 -> 4
b : 556.0000, 3 -> 1
a : -547.0000, 4 -> 7
b : 495.0000, 4 -> 0
a : 215.0000, 5 -> 1
b : 812.0000, 5 -> 2
a : -531.0000, 6 -> 4
b : -770.0000, 6 -> 2
a : -355.0000, 7 -> 4
b : 126.0000, 7 -> 7
a : -145.0000, 0 -> 0
a : -102.0000, 1 -> 2
a : -155.0000, 2 -> 1
a : -996.0000, 3 -> 1
b : -862.0000, 4 -> 7
b : -471.0000, 5 -> 4
b : 891.0000, 6 -> 1
a : -477.0000, 7 -> 2
b : -664.0000, 1 -> 6
a : 377.0000, 0 -> 3
