a : -788.0000, 0 -> 2
b : -134.0000, 0 -> 6
a : 682.0000, 1 -> 1
b : 380.0000, 1 -> 5
a : 819.0000, 2 -> 0
b : 279.0000, 2 -> 7
a : -598.0000, 3 -> 6
b : 527.0000, 3 -> 5
a : -137.0000, 4 -> 7
b : -210.0000, 4 -> 0
a : 322.0000, 5 -> 2
b : 660.0000, 5 -> 2
a : -176.0000, 6 -> 2
b : 198.0000, 6 -> 5
a : 719.0000, 7 -> 7
b : 785.0000, 7 -> 3
a : 992.0000, 0 -> 2
b : 748.0000, 1 -> 4
b : 578.0000, 2 -> 4
a : 133.0000, 3 -> 1
b : 818.0000, 4 -> 2
a : 294.0000, 5 -> 4
b : -189.0000, 6 -> 3
a : 412.0000, 7 -> 5
