a : 694.0000, 0 -> 1
b : -647.0000, 0 -> 6
c : -65.0000, 0 -> 1
d : -272.0000, 0 -> 3
a : 112.0000, 1 -> 1
b : 366.0000, 1 -> 5
c : 559.0000, 1 -> 5
d : -347.0000, 1 -> 1
a : 2.0000, 2 -> 7
b : 515.0000, 2 -> 7
c : 887.0000, 2 -> 6
d : -914.0000, 2 -> 3
a : 336.0000, 3 -> 1
b : 487.0000, 3 -> 1
c : -580.0000, 3 -> 6
d : -480.0000, 3 -> 0
a : -503.0000, 4 -> 1
b : -279.0000, 4 -> 0
c : -737.0000, 4 -> 1
d : 301.0000, 4 -> 0
a : 807.0000, 5 -> 7
b : 339.0000, 5 -> 7
c : 612.0000, 5 -> 6
d : 746.0000, 5 -> 5
a : -888.0000, 6 -> 6
b : 684.0000, 6 -> 5
c : 604.0000, 6 -> 4
d : -226.0000, 6 -> 6
a : 958.0000, 7 -> 6
b : 549.0000, 7 -> 3
c : -142.0000, 7 -> 7
d : 2.0000, 7 -> 1
a : 7.0000, 0 -> 4
b : -256.0000, 0 -> 2
b : -223.0000, 1 -> 0
d : -633.0000, 1 -> 2
c : -454.0000, 2 -> 2
d : 585.0000, 2 -> 0
a : 299.0000, 3 -> 6
c : 36.0000, 3 -> 6
c : -273.0000, 4 -> 5
d : -334.0000, 4 -> 2
d : -105.0000, 5 -> 7
d : -981.0000, 5 -> 5
b : -229.0000, 6 -> 7
b : 464.0000, 6 -> 1
c : 808.0000, 7 -> 7
c : 384.0000, 7 -> 1
