a : -362.0000, 0 -> 3
b : -302.0000, 0 -> 2
c : -789.0000, 0 -> 2
d : 2.0000, 0 -> 3
a : -439.0000, 1 -> 2
b : -165.0000, 1 -> 2
c : -534.0000, 1 -> 1
d : -873.0000, 1 -> 1
a : 712.0000, 2 -> 2
b : -610.0000, 2 -> 3
c : -590.0000, 2 -> 2
d : -46.0000, 2 -> 3
a : -386.0000, 3 -> 2
b : 563.0000, 3 -> 3
c : -931.0000, 3 -> 3
d : -492.0000, 3 -> 3
c : 103.0000, 0 -> 3
a : 664.0000, 0 -> 2
d : 762.0000, 1 -> 1
b : 314.0000, 1 -> 0
b : -94.0000, 2 -> 0
c : 179.0000, 2 -> 2
d : 106.0000, 3 -> 2
a : 338.0000, 3 -> 0
b : 969.0000, 3 -> 1
