a : 463.0000, 0 -> 3
b : -725.0000, 0 -> 0
c : 987.0000, 0 -> 1
d : -283.0000, 0 -> 1
a : -718.0000, 1 -> 3
b : -923.0000, 1 -> 2
c : 536.0000, 1 -> 3
d : 791.0000, 1 -> 0
a : -757.0000, 2 -> 1
b : -646.0000, 2 -> 0
c : 794.0000, 2 -> 0
d : 523.0000, 2 -> 3
a : 519.0000, 3 -> 0
b : 386.0000, 3 -> 2
c : -816.0000, 3 -> 0
d : -355.0000, 3 -> 1
d : 331.0000, 0 -> 1
c : -679.0000, 0 -> 2
c : -963.0000, 1 -> 2
b : 224.0000, 1 -> 0
b : 834.0000, 2 -> 1
b : 802.0000, 2 -> 1
a : 938.0000, 3 -> 0
b : 863.0000, 3 -> 1
