a : -101.0000, 0 -> 6
b : 381.0000, 0 -> 1
c : -549.0000, 0 -> 4
d : -19.0000, 0 -> 5
a : 795.0000, 1 -> 0
b : -81.0000, 1 -> 6
c : 166.0000, 1 -> 4
d : 15.0000, 1 -> 3
a : 908.0000, 2 -> 1
b : 446.0000, 2 -> 2
c : 279.0000, 2 -> 5
d : -131.0000, 2 -> 2
a : 456.0000, 3 -> 1
b : -471.0000, 3 -> 1
c : -685.0000, 3 -> 4
d : 93.0000, 3 -> 3
a : 161.0000, 4 -> 0
b : 963.0000, 4 -> 1
c : 629.0000, 4 -> 7
d : 66.0000, 4 -> 3
a : 492.0000, 5 -> 6
b : 176.0000, 5 -> 1
c : 908.0000, 5 -> 4
d : 367.0000, 5 -> 1
a : 577.0000, 6 -> 1
b : -849.0000, 6 -> 4
c : 759.0000, 6 -> 3
d : -721.0000, 6 -> 2
a : -219.0000, 7 -> 0
b : 357.0000, 7 -> 0
c : 645.0000, 7 -> 4
d : -285.0000, 7 -> 5
a : 862.0000, 0 -> 4
b : -652.0000, 0 -> 2
a : 646.0000, 1 -> 5
a : -680.0000, 1 -> 4
b : 974.0000, 2 -> 3
b : -397.0000, 2 -> 7
a : -80.0000, 3 -> 1
b : -957.0000, 3 -> 7
c : -750.0000, 4 -> 7
c : 355.0000, 4 -> 0
a : -272.0000, 5 -> 0
d : 975.0000, 5 -> 1
b : -559.0000, 6 -> 6
c : 483.0000, 6 -> 5
c : -287.0000, 7 -> 1
d : 386.0000, 7 -> 3
