a : 896.0000, 0 -> 3
b : 344.0000, 0 -> 2
c : 583.0000, 0 -> 0
d : 415.0000, 0 -> 2
a : 936.0000, 1 -> 2
b : 339.0000, 1 -> 3
c : 318.0000, 1 -> 2
d : -603.0000, 1 -> 1
a : 873.0000, 2 -> 3
b : 434.0000, 2 -> 0
c : 162.0000, 2 -> 0
d : -509.0000, 2 -> 1
a : -516.0000, 3 -> 3
b : 333.0000, 3 -> 2
c : -581.0000, 3 -> 3
d : 210.0000, 3 -> 3
a : -796.0000, 0 -> 0
a : 885.0000, 0 -> 1
a : 977.0000, 1 -> 0
a : -313.0000, 1 -> 0
b : -551.0000, 2 -> 3
c : 177.0000, 2 -> 3
b : 334.0000, 3 -> 3
b : 481.0000, 3 -> 0
