a : -511.0000, 0 -> 2
b : 204.0000, 0 -> 5
c : 738.0000, 0 -> 4
d : 564.0000, 0 -> 0
a : 691.0000, 1 -> 2
b : 244.0000, 1 -> 0
c : -885.0000, 1 -> 3
d : 889.0000, 1 -> 3
a : -581.0000, 2 -> 5
b : -891.0000, 2 -> 0
c : 77.0000, 2 -> 1
d : 580.0000, 2 -> 5
a : 855.0000, 3 -> 1
b : 748.0000, 3 -> 5
c : 199.0000, 3 -> 3
d : -381.0000, 3 -> 0
a : -278.0000, 4 -> 5
b : -570.0000, 4 -> 7
c : -965.0000, 4 -> 5
d : 97.0000, 4 -> 1
a : -215.0000, 5 -> 1
b : -548.0000, 5 -> 6
c : 338.0000, 5 -> 1
d : -978.0000, 5 -> 3
a : 345.0000, 6 -> 2
b : 316.0000, 6 -> 0
c : -957.0000, 6 -> 6
d : 383.0000, 6 -> 2
a : 152.0000, 7 -> 7
b : -934.0000, 7 -> 3
c : 534.0000, 7 -> 1
d : -533.0000, 7 -> 5
b : -512.0000, 0 -> 2
d : -708.0000, 0 -> 5
d : -223.0000, 1 -> 4
d : -155.0000, 1 -> 4
c : -39.0000, 2 -> 3
a : -633.0000, 2 -> 7
c : 76.0000, 3 -> 7
c : 51.0000, 3 -> 4
b : -821.0000, 4 -> 4
a : -501.0000, 4 -> 3
a : 27.0000, 5 -> 6
d : -838.0000, 5 -> 4
a : -408.0000, 6 -> 1
d : -508.0000, 6 -> 5
a : -740.0000, 7 -> 6
b : -177.0000, 7 -> 7
