a : 922.0000, 0 -> 2
b : -135.0000, 0 -> 1
c : -888.0000, 0 -> 1
d : -521.0000, 0 -> 3
a : 397.0000, 1 -> 1
b : 158.0000, 1 -> 1
c : 848.0000, 1 -> 0
d : -870.0000, 1 -> 1
a : 678.0000, 2 -> 0
b : 677.0000, 2 -> 3
c : 456.0000, 2 -> 2
d : 217.0000, 2 -> 0
a : 625.0000, 3 -> 1
b : -83.0000, 3 -> 1
c : 773.0000, 3 -> 3
d : 434.0000, 3 -> 2
c : -120.0000, 0 -> 3
c : -570.0000, 0 -> 1
a : 349.0000, 1 -> 3
a : 714.0000, 1 -> 3
d : -532.0000, 2 -> 0
b : 775.0000, 2 -> 3
a : 877.0000, 3 -> 2
a : 55.0000, 3 -> 3
