a : -5.0000, 0 -> 0
b : 562.0000, 0 -> 0
c : -384.0000, 0 -> 3
d : -103.0000, 0 -> 3
a : -692.0000, 1 -> 2
b : -754.0000, 1 -> 1
c : 460.0000, 1 -> 2
d : -320.0000, 1 -> 0
a : 576.0000, 2 -> 1
b : -699.0000, 2 -> 0
c : -358.0000, 2 -> 3
d : 258.0000, 2 -> 1
a : 257.0000, 3 -> 2
b : 368.0000, 3 -> 1
c : 468.0000, 3 -> 3
d : 652.0000, 3 -> 3
b : 53.0000, 0 -> 0
c : -710.0000, 0 -> 0
b : 0.0000, 1 -> 2
d : 235.0000, 1 -> 0
d : 791.0000, 2 -> 2
c : -793.0000, 2 -> 1
b : 158.0000, 3 -> 2
c : 468.0000, 3 -> 1
