a : -545.0000, 0 -> 0
b : -768.0000, 0 -> 2
c : -741.0000, 0 -> 1
d : -785.0000, 0 -> 4
a : 680.0000, 1 -> 1
b : -371.0000, 1 -> 5
c : 342.0000, 1 -> 7
d : -185.0000, 1 -> 6
a : -263.0000, 2 -> 7
b : 454.0000, 2 -> 4
c : 617.0000, 2 -> 0
d : 358.0000, 2 -> 4
a : 253.0000, 3 -> 0
b : 490.0000, 3 -> 5
c : 215.0000, 3 -> 5
d : -952.0000, 3 -> 7
a : 855.0000, 4 -> 4
b : -346.0000, 4 -> 6
c : -234.0000, 4 -> 3
d : -275.0000, 4 -> 5
a : -84.0000, 5 -> 4
b : 157.0000, 5 -> 7
c : -211.0000, 5 -> 1
d : 145.0000, 5 -> 2
a : -899.0000, 6 -> 6
b : -518.0000, 6 -> 4
c : 983.0000, 6 -> 0
d : 359.0000, 6 -> 7
a : 855.0000, 7 -> 4
b : -408.0000, 7 -> 0
c : 804.0000, 7 -> 1
d : -316.0000, 7 -> 5
b : -742.0000, 0 -> 7
d : 865.0000, 0 -> 4
c : 858.0000, 1 -> 3
b : -244.0000, 1 -> 7
c : -283.0000, 2 -> 3
a : -875.0000, 2 -> 1
a : -684.0000, 3 -> 7
b : -292.0000, 3 -> 6
a : 633.0000, 4 -> 5
d : -508.0000, 4 -> 2
b : 427.0000, 5 -> 6
d : 832.0000, 5 -> 2
a : 161.0000, 6 -> 7
c : 546.0000, 6 -> 3
b : -80.0000, 7 -> 5
a : -555.0000, 7 -> 0
