a : -636.0000, 0 -> 2
b : 4.0000, 0 -> 7
c : 274.0000, 0 -> 7
d : -411.0000, 0 -> 0
a : -109.0000, 1 -> 3
b : -383.0000, 1 -> 2
c : 441.0000, 1 -> 6
d : 823.0000, 1 -> 2
a : -128.0000, 2 -> 1
b : 250.0000, 2 -> 5
c : -283.0000, 2 -> 1
d : 74.0000, 2 -> 4
a : 335.0000, 3 -> 5
b : 77.0000, 3 -> 0
c : 155.0000, 3 -> 2
d : -641.0000, 3 -> 1
a : 520.0000, 4 -> 1
b : 415.0000, 4 -> 1
c : 741.0000, 4 -> 7
d : -239.0000, 4 -> 0
a : 149.0000, 5 -> 5
b : 768.0000, 5 -> 5
c : -722.0000, 5 -> 0
d : -274.0000, 5 -> 2
a : 614.0000, 6 -> 4
b : -332.0000, 6 -> 6
c : 543.0000, 6 -> 2
d : 738.0000, 6 -> 5
a : 958.0000, 7 -> 7
b : 476.0000, 7 -> 1
c : -477.0000, 7 -> 1
d : 490.0000, 7 -> 4
c : 85.0000, 0 -> 1
b : -557.0000, 0 -> 3
d : 176.0000, 1 -> 0
b : -678.0000, 1 -> 4
b : -216.0000, 2 -> 1
d : -509.0000, 2 -> 7
c : 854.0000, 3 -> 4
b : -354.0000, 3 -> 2
c : 59.0000, 4 -> 5
a : 116.0000, 4 -> 7
d : -517.0000, 5 -> 3
b : -907.0000, 5 -> 4
a : 46.0000, 6 -> 4
a : -54.0000, 6 -> 2
a : 731.0000, 7 -> 6
c : -234.0000, 7 -> 0
