a : -933.0000, 0 -> 1
b : 122.0000, 0 -> 0
a : 600.0000, 1 -> 2
b : 791.0000, 1 -> 6
a : 121.0000, 2 -> 1
b : -807.0000, 2 -> 5
a : -261.0000, 3 -> 6
b : 209.0000, 3 -> 4
a : -432.0000, 4 -> 3
b : 530.0000, 4 -> 2
a : -770.0000, 5 -> 7
b : 929.0000, 5 -> 3
a : -122.0000, 6 -> 0
b : 183.0000, 6 -> 1
a : -815.0000, 7 -> 5
b : -437.0000, 7 -> 4
b : -885.0000, 0 -> 4
a : 860.0000, 1 -> 5
b : -172.0000, 2 -> 4
b : -265.0000, 3 -> 3
a : 332.0000, 4 -> 5
b : 991.0000, 5 -> 5
b : -61.0000, 6 -> 2
a : -553.0000, 7 -> 5
