a : 870.0000, 0 -> 7
b : 618.0000, 0 -> 0
c : 111.0000, 0 -> 4
d : 44.0000, 0 -> 1
a : -432.0000, 1 -> 2
b : -897.0000, 1 -> 5
c : -431.0000, 1 -> 7
d : -581.0000, 1 -> 6
a : -284.0000, 2 -> 5
b : -32.0000, 2 -> 0
c : -942.0000, 2 -> 5
d : 224.0000, 2 -> 0
a : 60.0000, 3 -> 7
b : -261.0000, 3 -> 4
c : -48.0000, 3 -> 5
d : 819.0000, 3 -> 3
a : 601.0000, 4 -> 1
b : 870.0000, 4 -> 5
c : 859.0000, 4 -> 4
d : 517.0000, 4 -> 0
a : -17.0000, 5 -> 4
b : -839.0000, 5 -> 5
c : -776.0000, 5 -> 7
d : 700.0000, 5 -> 7
a : 112.0000, 6 -> 4
b : 26.0000, 6 -> 1
c : 130.0000, 6 -> 6
d : 317.0000, 6 -> 7
a : -995.0000, 7 -> 6
b : -870.0000, 7 -> 1
c : -95.0000, 7 -> 2
d : 697.0000, 7 -> 3
c : 500.0000, 0 -> 6
c : 481.0000, 0 -> 4
b : -745.0000, 1 -> 3
d : 948.0000, 1 -> 1
c : -61.0000, 2 -> 5
b : -785.0000, 2 -> 2
a : 832.0000, 3 -> 5
a : -547.0000, 3 -> 0
a : -81.0000, 4 -> 4
d : 443.0000, 4 -> 2
a : 688.0000, 5 -> 1
b : -906.0000, 5 -> 7
b : 709.0000, 6 -> 2
d : 747.0000, 6 -> 6
c : -750.0000, 7 -> 7
b : 273.0000, 7 -> 2
