a : -852.0000, 0 -> 6
b : -655.0000, 0 -> 2
c : 585.0000, 0 -> 1
d : 129.0000, 0 -> 2
a : -620.0000, 1 -> 4
b : 571.0000, 1 -> 3
c : -530.0000, 1 -> 3
d : -51.0000, 1 -> 4
a : -700.0000, 2 -> 6
b : -683.0000, 2 -> 0
c : 925.0000, 2 -> 3
d : 965.0000, 2 -> 1
a : 317.0000, 3 -> 7
b : 307.0000, 3 -> 4
c : 957.0000, 3 -> 3
d : -680.0000, 3 -> 7
a : 988.0000, 4 -> 0
b : 31.0000, 4 -> 3
c : 622.0000, 4 -> 5
d : 108.0000, 4 -> 0
a : -844.0000, 5 -> 7
b : -848.0000, 5 -> 6
c : 179.0000, 5 -> 1
d : -655.0000, 5 -> 2
a : 841.0000, 6 -> 4
b : 337.0000, 6 -> 0
c : -294.0000, 6 -> 7
d : 702.0000, 6 -> 3
a : -808.0000, 7 -> 3
b : 443.0000, 7 -> 1
c : -374.0000, 7 -> 2
d : -681.0000, 7 -> 4
c : 352.0000, 0 -> 3
d : 923.0000, 0 -> 6
b : -875.0000, 1 -> 5
b : -259.0000, 1 -> 7
a : -361.0000, 2 -> 7
b : -777.0000, 2 -> 4
c : -115.0000, 3 -> 7
c : -824.0000, 3 -> 5
b : 875.0000, 4 -> 1
d : 881.0000, 4 -> 4
c : 634.0000, 5 -> 7
d : -599.0000, 5 -> 5
d : 160.0000, 6 -> 6
d : -180.0000, 6 -> 2
a : 179.0000, 7 -> 3
a : 509.0000, 7 -> 3
