a : -219.0000, 0 -> 7
b : -671.0000, 0 -> 4
a : 753.0000, 1 -> 3
b : -916.0000, 1 -> 3
a : -568.0000, 2 -> 6
b : -876.0000, 2 -> 0
a : 840.0000, 3 -> 0
b : 551.0000, 3 -> 2
a : 564.0000, 4 -> 2
b : -265.0000, 4 -> 3
a : 371.0000, 5 -> 7
b : 487.0000, 5 -> 7
a : -833.0000, 6 -> 3
b : 262.0000, 6 -> 0
a : 106.0000, 7 -> 5
b : -4.0000, 7 -> 2
b : -472.0000, 0 -> 7
b : -472.0000, 1 -> 5
b : 37.0000, 2 -> 4
b : -981.0000, 3 -> 3
a : -856.0000, 4 -> 6
b : -989.0000, 5 -> 6
b : 39.0000, 6 -> 3
a : 114.0000, 7 -> 0
a : -367.0000, 5 -> 1
