a : -573.0000, 0 -> 6
b : 544.0000, 0 -> 4
c : 562.0000, 0 -> 2
d : -117.0000, 0 -> 4
a : 852.0000, 1 -> 5
b : 537.0000, 1 -> 7
c : -747.0000, 1 -> 7
d : 140.0000, 1 -> 4
a : -867.0000, 2 -> 4
b : -63.0000, 2 -> 3
c : -982.0000, 2 -> 2
d : -545.0000, 2 -> 1
a : -779.0000, 3 -> 0
b : 987.0000, 3 -> 1
c : -481.0000, 3 -> 0
d : 34.0000, 3 -> 2
a : -528.0000, 4 -> 0
b : 846.0000, 4 -> 0
c : 529.0000, 4 -> 4
d : 466.0000, 4 -> 5
a : 937.0000, 5 -> 1
b : 674.0000, 5 -> 7
c : 841.0000, 5 -> 5
d : -789.0000, 5 -> 1
a : 163.0000, 6 -> 4
b : -863.0000, 6 -> 2
c : 868.0000, 6 -> 1
d : -1.0000, 6 -> 2
a : -787.0000, 7 -> 2
b : -945.0000, 7 -> 6
c : -512.0000, 7 -> 6
d : 108.0000, 7 -> 1
d : -86.0000, 0 -> 1
c : -369.0000, 0 -> 7
c : 488.0000, 1 -> 7
d : -911.0000, 1 -> 3
b : 282.0000, 2 -> 6
b : -438.0000, 2 -> 5
c : 353.0000, 3 -> 4
c : -741.0000, 3 -> 1
c : -948.0000, 4 -> 2
d : -129.0000, 4 -> 1
c : 721.0000, 5 -> 4
d : -332.0000, 5 -> 0
a : 536.0000, 6 -> 7
d : -715.0000, 6 -> 4
b : -383.0000, 7 -> 6
d : 743.0000, 7 -> 4
