a : 719.0000, 0 -> 3
b : 243.0000, 0 -> 6
a : -997.0000, 1 -> 4
b : -370.0000, 1 -> 0
a : -810.0000, 2 -> 5
b : 751.0000, 2 -> 7
a : 132.0000, 3 -> 3
b : -197.0000, 3 -> 7
a : -259.0000, 4 -> 3
b : 64.0000, 4 -> 4
a : -189.0000, 5 -> 2
b : 764.0000, 5 -> 7
a : -515.0000, 6 -> 2
b : 4.0000, 6 -> 3
a : 713.0000, 7 -> 7
b : -925.0000, 7 -> 6
b : -661.0000, 0 -> 1
a : -11.0000, 1 -> 7
b : -379.0000, 2 -> 6
a : -975.0000, 3 -> 3
a : -376.0000, 4 -> 5
a : 502.0000, 5 -> 4
a : 174.0000, 6 -> 5
a : -994.0000, 7 -> 1
