a : 156.0000, 0 -> 0
b : -651.0000, 0 -> 3
c : 946.0000, 0 -> 0
d : -74.0000, 0 -> 0
a : -63.0000, 1 -> 2
b : -270.0000, 1 -> 3
c : -223.0000, 1 -> 1
d : 931.0000, 1 -> 1
a : 7.0000, 2 -> 3
b : -144.0000, 2 -> 1
c : 248.0000, 2 -> 2
d : 975.0000, 2 -> 2
a : -938.0000, 3 -> 3
b : -86.0000, 3 -> 1
c : -201.0000, 3 -> 2
d : 136.0000, 3 -> 3
c : 441.0000, 0 -> 0
c : -258.0000, 0 -> 1
b : -789.0000, 1 -> 2
d : -794.0000, 1 -> 0
a : -921.0000, 2 -> 0
b : 730.0000, 2 -> 2
a : 307.0000, 3 -> 1
d : -574.0000, 3 -> 0
