a : -740.0000, 0 -> 7
b : 763.0000, 0 -> 3
a : -303.0000, 1 -> 7
b : -796.0000, 1 -> 3
a : 242.0000, 2 -> 4
b : -93.0000, 2 -> 3
a : 583.0000, 3 -> 3
b : -821.0000, 3 -> 2
a : -303.0000, 4 -> 1
b : 766.0000, 4 -> 0
a : -811.0000, 5 -> 1
b : 387.0000, 5 -> 7
a : -99.0000, 6 -> 7
b : -265.0000, 6 -> 6
a : -48.0000, 7 -> 5
b : 387.0000, 7 -> 3
b : -975.0000, 0 -> 1
b : -701.0000, 1 -> 1
a : -749.0000, 2 -> 5
b : 803.0000, 3 -> 1
b : 21.0000, 4 -> 1
a : 364.0000, 5 -> 2
a : -56.0000, 6 -> 4
b : -285.0000, 7 -> 3
b : -767.0000, 4 -> 6
