a : -180.0000, 0 -> 4
b : -644.0000, 0 -> 2
a : 156.0000, 1 -> 3
b : 265.0000, 1 -> 6
a : -520.0000, 2 -> 3
b : -237.0000, 2 -> 5
a : 834.0000, 3 -> 2
b : -69.0000, 3 -> 0
a : -408.0000, 4 -> 7
b : 120.0000, 4 -> 6
a : -930.0000, 5 -> 3
b : 702.0000, 5 -> 4
a : 938.0000, 6 -> 0
b : -697.0000, 6 -> 5
a : 563.0000, 7 -> 2
b : -677.0000, 7 -> 5
b : -156.0000, 0 -> 3
a : -478.0000, 1 -> 3
a : -829.0000, 2 -> 4
b : -573.0000, 3 -> 5
a : 89.0000, 4 -> 1
a : -877.0000, 5 -> 0
b : -436.0000, 6 -> 1
b : -884.0000, 7 -> 6
