a : -15.0000, 0 -> 1
b : 393.0000, 0 -> 0
c : -912.0000, 0 -> 3
d : -225.0000, 0 -> 2
a : -922.0000, 1 -> 1
b : 614.0000, 1 -> 0
c : 293.0000, 1 -> 1
d : 206.0000, 1 -> 3
a : 316.0000, 2 -> 3
b : -463.0000, 2 -> 2
c : 871.0000, 2 -> 0
d : 692.0000, 2 -> 2
a : -209.0000, 3 -> 2
b : 772.0000, 3 -> 2
c : -857.0000, 3 -> 3
d : 852.0000, 3 -> 2
d : 856.0000, 0 -> 1
d : 270.0000, 0 -> 0
a : 756.0000, 1 -> 1
c : 96.0000, 1 -> 3
c : -906.0000, 2 -> 3
a : 365.0000, 2 -> 1
b : -968.0000, 3 -> 2
b : 554.0000, 3 -> 2
