a : 191.0000, 0 -> 1
b : 60.0000, 0 -> 3
c : 214.0000, 0 -> 2
d : -833.0000, 0 -> 3
a : 103.0000, 1 -> 3
b : 476.0000, 1 -> 2
c : 377.0000, 1 -> 1
d : -563.0000, 1 -> 1
a : -852.0000, 2 -> 1
b : -537.0000, 2 -> 0
c : 270.0000, 2 -> 3
d : 716.0000, 2 -> 0
a : -356.0000, 3 -> 1
b : 404.0000, 3 -> 1
c : 230.0000, 3 -> 1
d : 196.0000, 3 -> 1
d : 114.0000, 0 -> 0
c : -295.0000, 0 -> 2
d : 538.0000, 1 -> 2
c : 857.0000, 1 -> 1
d : -459.0000, 2 -> 1
c : 577.0000, 2 -> 1
c : -606.0000, 3 -> 1
a : 90.0000, 3 -> 2
