a : -924.0000, 0 -> 6
b : 422.0000, 0 -> 2
c : 332.0000, 0 -> 3
d : 241.0000, 0 -> 4
a : -845.0000, 1 -> 4
b : 994.0000, 1 -> 7
c : -623.0000, 1 -> 6
d : -545.0000, 1 -> 2
a : -637.0000, 2 -> 2
b : 647.0000, 2 -> 3
c : -115.0000, 2 -> 3
d : -501.0000, 2 -> 1
a : -581.0000, 3 -> 3
b : 150.0000, 3 -> 6
c : -440.0000, 3 -> 4
d : 856.0000, 3 -> 7
a : 869.0000, 4 -> 5
b : 283.0000, 4 -> 1
c : 97.0000, 4 -> 0
d : 483.0000, 4 -> 2
a : -840.0000, 5 -> 2
b : 78.0000, 5 -> 7
c : 793.0000, 5 -> 3
d : -202.0000, 5 -> 4
a : -445.0000, 6 -> 7
b : -549.0000, 6 -> 3
c : 555.0000, 6 -> 6
d : 792.0000, 6 -> 3
a : -958.0000, 7 -> 2
b : 161.0000, 7 -> 3
c : 572.0000, 7 -> 7
d : -961.0000, 7 -> 3
b : -721.0000, 0 -> 6
c : 797.0000, 0 -> 7
c : 853.0000, 1 -> 1
d : 499.0000, 1 -> 1
a : 689.0000, 2 -> 5
c : 338.0000, 2 -> 5
c : -715.0000, 3 -> 6
c : 556.0000, 3 -> 6
d : 882.0000, 4 -> 5
d : -825.0000, 4 -> 6
a : 466.0000, 5 -> 3
d : -127.0000, 5 -> 4
d : -153.0000, 6 -> 7
d : 350.0000, 6 -> 2
a : 492.0000, 7 -> 7
d : 118.0000, 7 -> 6
