a : -258.0000, 0 -> 1
b : 234.0000, 0 -> 7
a : 346.0000, 1 -> 0
b : -346.0000, 1 -> 1
a : 208.0000, 2 -> 0
b : -119.0000, 2 -> 0
a : -934.0000, 3 -> 1
b : 845.0000, 3 -> 2
a : 794.0000, 4 -> 2
b : -325.0000, 4 -> 5
a : -463.0000, 5 -> 6
b : -253.0000, 5 -> 1
a : -549.0000, 6 -> 2
b : -244.0000, 6 -> 0
a : -189.0000, 7 -> 4
b : 174.0000, 7 -> 0
a : 410.0000, 0 -> 3
a : 209.0000, 1 -> 4
a : 961.0000, 2 -> 3
b : -799.0000, 3 -> 4
a : 378.0000, 4 -> 6
b : -929.0000, 5 -> 6
b : -534.0000, 6 -> 4
a : -735.0000, 7 -> 4
