a : 441.0000, 0 -> 1
b : 414.0000, 0 -> 6
a : 347.0000, 1 -> 4
b : -187.0000, 1 -> 0
a : -651.0000, 2 -> 6
b : -241.0000, 2 -> 5
a : 38.0000, 3 -> 0
b : -198.0000, 3 -> 2
a : 647.0000, 4 -> 1
b : 407.0000, 4 -> 3
a : -982.0000, 5 -> 5
b : 536.0000, 5 -> 5
a : -401.0000, 6 -> 0
b : 928.0000, 6 -> 5
a : 882.0000, 7 -> 2
b : -429.0000, 7 -> 4
a : 798.0000, 0 -> 1
b : 51.0000, 1 -> 5
b : 174.0000, 2 -> 1
a : 443.0000, 3 -> 7
a : -986.0000, 4 -> 5
a : 766.0000, 5 -> 4
b : 555.0000, 6 -> 7
a : -935.0000, 7 -> 5
