a : -944.0000, 0 -> 6
b : -647.0000, 0 -> 2
a : -758.0000, 1 -> 6
b : 318.0000, 1 -> 2
a : -970.0000, 2 -> 3
b : -364.0000, 2 -> 0
a : -887.0000, 3 -> 1
b : -95.0000, 3 -> 7
a : 666.0000, 4 -> 5
b : 900.0000, 4 -> 2
a : -140.0000, 5 -> 4
b : -289.0000, 5 -> 2
a : 38.0000, 6 -> 3
b : 969.0000, 6 -> 1
a : -72.0000, 7 -> 2
b : -786.0000, 7 -> 6
b : 933.0000, 0 -> 1
a : -481.0000, 1 -> 2
a : -929.0000, 2 -> 0
a : 459.0000, 3 -> 5
a : -68.0000, 4 -> 7
b : -8.0000, 5 -> 6
a : 162.0000, 6 -> 1
a : -979.0000, 7 -> 1
