a : 622.0000, 0 -> 3
b : -994.0000, 0 -> 0
c : -457.0000, 0 -> 3
d : 420.0000, 0 -> 1
a : 535.0000, 1 -> 0
b : -316.0000, 1 -> 1
c : -467.0000, 1 -> 3
d : -453.0000, 1 -> 0
a : 333.0000, 2 -> 3
b : 984.0000, 2 -> 2
c : -379.0000, 2 -> 3
d : 671.0000, 2 -> 1
a : 619.0000, 3 -> 1
b : -294.0000, 3 -> 2
c : 329.0000, 3 -> 2
d : -199.0000, 3 -> 1
a : 612.0000, 0 -> 2
c : -306.0000, 0 -> 1
d : 959.0000, 1 -> 1
a : 24.0000, 1 -> 1
a : 921.0000, 2 -> 3
b : -635.0000, 2 -> 0
a : -40.0000, 3 -> 0
c : -601.0000, 3 -> 0
