a : 184.0000, 0 -> 5
b : -572.0000, 0 -> 4
a : -469.0000, 1 -> 7
b : 367.0000, 1 -> 7
a : -3.0000, 2 -> 7
b : -131.0000, 2 -> 0
a : 541.0000, 3 -> 7
b : -401.0000, 3 -> 2
a : -347.0000, 4 -> 0
b : 430.0000, 4 -> 2
a : 677.0000, 5 -> 5
b : 196.0000, 5 -> 3
a : -801.0000, 6 -> 4
b : -617.0000, 6 -> 3
a : -124.0000, 7 -> 4
b : 827.0000, 7 -> 5
a : 216.0000, 0 -> 0
b : -217.0000, 1 -> 2
a : -982.0000, 2 -> 2
a : 416.0000, 3 -> 7
b : -310.0000, 4 -> 4
b : 550.0000, 5 -> 0
b : -385.0000, 6 -> 5
a : -551.0000, 7 -> 2
a : 445.0000, 0 -> 1
b : 874.0000, 7 -> 6
